Random,Date,Hour,Cloud coverage,Visibility,Temperature,Dew point,Relative humidity,Wind speed,Station pressure,Altimeter,Solar energy,(Inverter),
0.915713271,2/22/2016,11,0.33,10,5.20,-0.47,64.74,9.22,29.36,30.16,3718.75,,
0.404476327,9/24/2017,8,0.00,10,25.32,19.34,69.88,0.24,29.31,30.11,1624.5,,
0.415047301,7/31/2016,9,0.00,10,24.31,21.10,77.00,6.00,29.22,30.04,3015.5,,
0.144686708,1/22/2017,14,1.00,2.28,8.13,7.96,98.17,11.00,28.76,29.54,605.5,,
0.629545235,2/19/2017,10,1.00,1.88,9.61,9.48,98.97,5.44,29.29,30.08,1229.5,,
0.40473464,7/17/2017,7,0.00,10,20.46,16.69,76.64,8.28,29.25,30.05,941.5,,
0.478487838,8/13/2016,15,1.00,10,25.26,22.22,78.92,9.48,29.11,29.9,1780.5,,
0.370212264,4/16/2016,7,0.00,10,16.18,7.84,57.60,6.68,29.47,30.27,770,,
0.934375742,3/25/2017,11,0.99,10,19.46,12.20,62.92,9.32,29.16,29.95,1808.75,,
0.93597397,6/30/2017,17,0.01,10,27.69,19.73,21.30,10.44,8.52,29.83,532.5,,
0.545631789,4/8/2016,10,1.00,8.08,5.50,2.60,82.72,20.48,29.08,29.87,829.5,,
0.97519857,8/10/2017,11,0.28,10,28.19,18.45,53.84,7.32,29.31,30.11,4150.25,,
0.326097121,4/10/2017,17,0.53,10,19.84,16.72,78.00,16.16,29.12,29.91,565,,
0.002403943,6/29/2016,15,0.00,10,24.71,9.48,25.62,5.44,15.45,30.1,3853.5,,
0.116262391,7/13/2016,6,0.53,3.15,23.20,22.73,97.78,5.70,29.18,29.97,258.25,,
0.941053001,9/23/2017,13,0.44,10,33.22,18.98,43.68,2.56,29.27,30.06,2956,,
0.912724777,6/21/2016,6,0.65,10,21.16,15.68,67.04,6.00,29.27,30.06,291.75,,
0.605887564,8/26/2016,10,0.48,10,26.73,22.58,79.00,7.04,29.36,30.15,2774.75,,
0.977166054,6/27/2017,13,0.00,10,23.42,7.56,35.48,2.68,29.34,30.13,1582.75,,
0.250236129,10/18/2016,11,1.00,10,25.32,19.83,70.81,16.15,28.96,29.75,1699.75,,
0.674666686,5/6/2016,7,0.14,10,13.02,7.32,64.11,7.68,29.25,30.04,922.25,,
0.000835812,6/21/2017,13,0.15,10,28.12,18.74,54.44,1.60,29.16,29.95,543,,
0.777387062,3/2/2016,7,0.00,10,-7.00,-9.93,74.28,5.32,29.39,30.19,1198.25,,
0.81394947,12/29/2016,7,0.00,10,-0.05,-2.09,82.56,12.72,29.14,29.93,143.26,,
0.961073653,8/23/2017,8,0.00,10,19.30,14.23,70.00,6.28,29.29,30.08,1964.5,,
0.886893456,9/29/2017,11,0.00,10,23.71,11.04,45.40,10.60,29.4,30.2,4337.5,,
0.976198588,8/5/2016,14,1.00,10,26.01,23.64,78.80,8.50,29.13,29.92,1384.5,,
0.127178555,2/4/2016,13,0.00,10,-1.19,-6.52,64.52,10.64,29.45,30.25,4278.25,,
0.934430253,8/27/2016,14,0.75,10,29.75,23.86,69.04,8.04,29.26,30.05,3100,,
0.058620612,8/1/2017,10,0.02,10,26.56,19.49,57.55,4.48,29.31,30.1,1719.75,,
0.229297657,8/29/2016,7,0.14,9.92,23.85,22.38,92.44,5.00,29.44,30.24,580,,
0.63390908,6/11/2016,14,0.41,10,33.07,18.68,40.12,13.33,29.21,30,4084.25,,
0.892139527,3/14/2016,11,1.00,6.61,13.56,12.51,95.51,6.65,28.92,29.71,1059,,
0.076420785,1/11/2017,9,0.31,7.04,1.48,0.37,88.70,12.31,29.13,29.92,473.5,,
0.713185206,6/13/2017,16,0.28,10,33.81,21.30,46.36,12.04,29.12,29.91,2594.5,,
0.428939467,10/25/2017,11,0.92,10,7.71,2.85,71.84,7.32,29.01,29.8,686,,
0.311150159,9/28/2016,13,0.99,10,15.37,8.29,60.16,14.68,29.14,29.93,2178.25,,
0.990974532,10/27/2016,14,1.00,10,10.69,7.41,80.72,7.00,29.45,30.25,376,,
0.743992362,6/1/2016,7,0.92,7.08,19.65,18.79,90.84,4.84,29.2,29.99,265.5,,
0.007342092,4/3/2016,13,0.00,10,17.30,3.77,40.28,24.48,29.05,29.84,4700.25,,
0.957456059,12/28/2016,7,0.00,10,-2.33,-3.50,90.64,6.08,29.31,30.1,0,,
0.7447553,2/3/2016,15,1.00,10,0.31,-0.77,88.58,19.00,29.08,29.88,353.75,,
0.860598625,6/1/2016,13,0.75,10,24.93,20.20,71.76,5.56,29.17,29.96,2899,,
0.261206595,7/2/2016,13,0.27,10,18.54,13.35,68.08,1.80,29.36,30.16,987.75,,
0.579337798,9/16/2017,14,0.29,10,31.11,16.22,39.64,6.08,29.27,30.06,3095.75,,
0.731363959,2/20/2017,10,0.05,8.62,14.56,11.54,81.07,15.08,29.33,30.13,3142,,
0.183515699,7/16/2017,13,0.98,10,28.62,21.67,63.08,5.36,29.19,29.98,3832,,
0.719849659,10/16/2016,7,1.00,8.87,18.38,16.88,88.21,13.69,29.17,29.97,42.92,,
0.466898238,3/2/2017,15,0.46,10,2.93,-4.53,57.12,19.20,29.51,30.31,1167,,
0.241991172,5/1/2017,13,1.00,8.92,10.38,7.13,75.23,23.08,28.76,29.54,805.5,,
0.327530723,5/3/2017,16,1.00,9.92,10.13,7.69,78.08,7.04,29.31,30.1,662.75,,
0.782920119,4/26/2016,13,0.41,10,23.22,13.50,55.36,11.40,29.01,29.8,1105,,
0.087107874,6/30/2016,13,0.26,10,25.31,15.95,56.48,6.04,29.21,30,3369.25,,
0.357045159,4/6/2016,8,0.73,10,10.70,3.29,58.60,12.40,28.9,29.69,388.5,,
0.095194907,6/19/2016,15,0.44,10,31.26,20.89,51.78,10.33,29.39,30.18,2876.75,,
0.464398408,6/28/2017,6,0.00,10,16.31,11.70,75.88,7.44,29.27,30.06,124.2,,
0.783805659,5/15/2017,9,0.00,10,25.62,14.45,49.56,4.80,29.17,29.96,3341.5,,
0.485345038,8/26/2017,9,0.14,9.04,21.55,13.22,58.28,7.92,29.47,30.27,2620.75,,
0.148682622,3/20/2017,10,1.00,10,12.33,8.32,83.41,17.12,29.16,29.95,1491.5,,
0.178734484,12/18/2016,11,0.39,9.77,-13.38,-15.73,80.93,12.07,29.71,30.51,2871,,
0.33002337,8/10/2016,14,0.42,10,31.13,22.31,56.36,5.32,29.28,30.07,3486.5,,
0.567683421,5/19/2016,6,0.00,10,12.35,6.54,67.40,6.64,29.41,30.21,292.5,,
0.705498492,10/17/2016,14,0.00,10,29.50,18.73,48.96,22.00,28.84,29.62,3501.75,,
0.921902291,9/28/2016,16,1.00,10,14.76,10.21,70.52,8.08,29.2,29.99,450,,
0.555871125,2/17/2017,7,0.00,10,3.05,0.24,76.84,3.92,28.96,29.75,632.75,,
0.778341606,2/13/2017,11,0.00,10,4.85,-2.82,56.20,8.00,29.54,30.34,3054.75,,
0.231298433,7/27/2017,11,0.99,10,26.28,23.95,85.60,7.22,29.14,29.94,2166.5,,
0.309386137,1/31/2017,13,0.53,10,5.94,1.04,70.24,17.12,29.06,29.85,1587,,
0.744482638,11/8/2016,6,1.00,10,12.43,10.22,84.60,5.72,29.42,30.22,2.95,,
0.247818276,10/11/2017,9,1.00,2.26,14.19,14.03,98.77,14.46,29.23,30.02,441.25,,
0.639944563,6/18/2016,7,0.00,10,22.77,12.66,51.72,9.40,29.4,30.2,1025.5,,
0.4734327,2/12/2016,7,1.00,10,-5.82,-6.91,87.08,6.65,29.4,30.2,62.8,,
0.806139349,3/8/2017,9,0.00,10,9.42,-0.72,51.36,22.68,29.35,30.14,4036,,
0.356469786,5/29/2016,11,0.74,10,27.37,15.90,48.88,14.08,29.28,30.07,3716.75,,
0.218393255,1/31/2017,9,1.00,10,3.80,1.00,79.84,16.64,29.01,29.8,1418.25,,
0.216715348,5/25/2016,13,0.41,10,22.23,10.50,33.13,16.59,29.17,29.96,3910.5,,
0.250070198,11/21/2016,12,0.00,10,3.72,-3.82,57.88,2.76,29.5,30.3,3976.75,,
0.866367802,1/6/2017,6,0.00,10,-18.04,-19.86,75.96,7.32,29.43,30.23,0,,
0.612606073,4/30/2017,9,0.71,10,15.88,14.85,98.12,5.00,28.95,29.74,460.75,,
0.93599217,9/26/2017,9,0.00,10,29.41,18.92,53.36,6.44,29.22,30.01,2533.5,,
0.468875988,12/29/2016,11,0.24,10,2.95,-0.80,75.56,22.12,29.18,29.97,3746,,
0.340490678,6/17/2017,7,0.00,10,23.34,20.12,79.00,9.52,28.92,29.7,158.18,,
0.966816182,11/29/2016,12,0.48,10,13.42,9.34,74.88,17.04,28.8,29.58,3330.75,,
0.992983273,2/20/2016,11,0.00,10,16.66,3.55,41.36,11.16,29.16,29.95,4555.5,,
0.144520072,4/20/2017,17,1.00,10,19.40,9.84,51.08,19.12,29.1,29.89,836,,
0.183981332,7/22/2016,12,0.00,10,27.96,21.10,61.00,5.00,29.25,30.07,3622.5,,
0.188078693,9/24/2017,6,0.00,7.92,18.08,17.81,90.00,0.12,29.31,30.11,10.15,,
0.687512707,7/21/2016,6,0.28,3.96,24.19,23.57,95.92,3.76,29.34,30.14,118.1,,
0.247622393,5/14/2016,7,0.62,10,6.77,2.44,70.04,22.32,29.24,30.03,922.75,,
0.235917278,8/22/2016,15,0.53,10,25.08,15.84,54.24,3.16,29.37,30.17,3774.5,,
0.235659574,6/1/2016,11,0.42,10,22.78,20.01,82.00,3.08,29.19,29.98,1607.5,,
0.301612261,4/14/2016,12,0.00,10,17.79,0.15,29.44,14.72,29.39,30.19,3138.75,,
0.321287031,9/8/2017,16,0.00,10,25.69,9.63,35.72,1.72,29.39,30.18,2525.75,,
0.681758305,8/13/2016,14,1.00,10,25.21,22.27,81.77,8.31,29.1,29.9,1599.75,,
0.907015276,6/29/2017,15,0.31,10,29.90,20.02,51.92,11.48,29.06,29.85,814,,
0.188354013,7/17/2016,11,0.48,7.88,20.62,19.65,94.59,11.80,29.28,30.08,67.77,,
0.423469426,7/13/2016,7,0.39,5.27,24.54,23.80,94.70,4.19,29.19,29.98,897,,
0.845859566,10/22/2017,8,0.73,10,19.69,15.57,76.85,16.57,29.2,29.99,351.5,,
0.612121099,7/4/2016,13,1.00,10,22.45,20.54,81.96,0.92,29.09,29.88,1316.25,,
0.093889424,1/23/2017,14,1.00,10,4.64,3.08,88.60,13.56,28.95,29.74,290.25,,
0.45730893,11/9/2016,15,0.01,10,12.87,5.77,59.88,7.32,29.49,30.29,975.75,,
0.877821692,8/7/2016,9,0.00,10,24.94,15.96,54.44,6.33,29.28,30.07,2902.5,,
0.117217197,8/2/2017,6,0.85,1.23,18.04,18.52,99.77,0.00,29.27,30.06,160.5,,
0.113686661,10/26/2017,10,0.00,10,12.80,6.02,63.60,12.44,29.05,29.84,3605,,
0.914673884,5/18/2017,11,0.43,10,29.64,17.34,44.72,17.88,29.07,29.86,4376.5,,
0.538422455,6/7/2017,12,0.00,10,24.63,6.04,29.72,19.12,29.28,30.07,4721,,
0.189934655,8/19/2016,8,1.00,3.26,23.79,23.36,93.96,7.63,29.19,29.98,700.5,,
0.254860064,11/24/2016,13,1.00,6.92,4.21,2.48,86.68,6.12,29.4,30.2,259.75,,
0.914582894,4/30/2017,15,0.04,10,19.17,18.82,22.69,12.72,8.51,29.68,615.5,,
0.481828506,11/4/2016,17,0.00,10,12.14,7.05,67.00,0.20,29.59,30.39,137.68,,
0.100598535,7/31/2017,8,0.01,10,24.58,17.65,62.80,3.80,29.41,30.21,2105.75,,
0.949369108,2/28/2017,16,0.18,10,17.46,15.90,22.21,15.72,8.51,29.68,157.75,,
0.280450221,4/28/2017,12,0.92,8.96,13.13,11.60,85.88,16.92,29.11,29.9,903.75,,
0.47086533,7/20/2017,6,0.53,9.43,23.47,22.30,95.19,4.93,29.25,30.05,178.35,,
0.565342625,7/16/2016,13,0.14,10,24.85,16.22,57.44,1.84,29.35,30.14,4269.25,,
0.148410544,4/18/2016,7,0.00,10,17.49,7.70,52.64,2.80,29.54,30.34,730.5,,
0.39189718,8/4/2017,11,0.99,10,17.47,11.56,68.52,15.96,29.21,30,2640,,
0.252884952,5/7/2016,13,0.19,10,22.48,16.73,67.57,9.69,28.99,29.78,933.5,,
0.366789542,7/20/2017,7,0.53,6.88,24.76,23.56,95.92,0.28,29.29,30.09,364.25,,
0.307389739,4/29/2017,17,0.20,1.47,12.91,12.43,34.60,24.99,11.9,29.85,68.08,,
0.891636166,5/13/2016,10,0.28,10,17.03,9.50,57.92,12.36,29.3,30.09,3029.5,,
0.658461602,8/30/2017,7,0.00,6.32,18.53,17.28,89.76,6.04,29.3,30.1,632,,
0.482130276,6/2/2017,6,0.00,10,18.07,9.49,55.24,0.00,29.33,30.12,277.75,,
0.596821048,3/2/2017,9,0.42,10,0.99,-3.07,73.28,16.72,29.48,30.28,3985.75,,
0.342228121,4/9/2016,8,0.00,10,-0.65,-8.47,55.60,12.40,29.46,30.26,2293.5,,
0.502377047,6/29/2017,16,0.00,10,29.32,21.10,21.18,8.60,8.52,29.85,608.25,,
0.958210563,8/11/2016,13,0.02,10,31.96,25.13,62.88,10.00,29.19,29.98,4195,,
0.16480121,1/29/2017,7,1.00,9.96,-2.33,-5.48,75.96,10.32,29.04,29.83,12.78,,
0.724879233,5/19/2017,15,1.00,9.93,13.21,11.64,89.97,12.66,29.23,30.02,2025.5,,
0.597210536,9/27/2016,6,0.00,10,11.15,7.57,75.52,6.96,29.15,29.94,8.83,,
0.381757713,2/2/2016,7,0.92,5.76,2.51,0.67,86.80,18.00,29.13,29.92,31.35,,
0.224153889,9/6/2017,9,0.70,10,15.81,9.50,66.40,9.68,29.24,30.03,3206.25,,
0.508404865,8/4/2016,14,0.39,10,30.12,23.92,64.78,5.67,29.17,29.96,2960.5,,
0.089653991,4/6/2017,9,0.29,10,7.50,2.58,70.16,21.80,29.03,29.82,3026.5,,
0.494876225,4/14/2016,11,0.00,10,16.68,0.54,33.60,13.88,29.42,30.22,3092,,
0.742414384,4/7/2016,17,0.30,10,6.82,-0.16,60.00,14.32,29.04,29.83,1180,,
0.233330913,10/10/2016,16,0.00,10,23.19,7.43,33.44,1.84,29.44,30.24,1659.25,,
0.785421653,1/30/2017,11,0.14,10,-2.13,-6.08,70.20,9.96,29.23,30.02,3496.75,,
0.305734095,6/21/2017,10,0.00,10,26.65,19.14,62.44,2.88,29.19,29.98,1346.5,,
0.954106522,9/7/2017,17,0.01,10,20.14,8.47,45.04,8.04,29.27,30.06,1345,,
0.445183542,12/16/2016,6,1.00,10,-8.56,-13.68,64.12,13.32,29.43,30.23,0,,
0.341056708,7/31/2017,17,0.28,10,27.56,18.01,21.22,0.96,8.53,30.13,1497.25,,
0.97869925,2/20/2017,7,1.00,0.01,7.14,7.38,98.56,8.40,29.34,30.14,209.63,,
0.076841262,6/29/2017,13,0.14,10,30.80,18.28,46.56,14.48,29.1,29.89,1464.5,,
0.033165918,9/22/2017,14,0.31,10,33.68,19.02,41.93,2.40,29.24,30.03,1607.5,,
0.842943445,6/16/2017,17,0.31,10,29.70,19.17,53.64,7.08,28.98,29.77,132.25,,
0.072187374,3/5/2016,17,1.00,10,5.10,1.88,78.68,12.32,29.39,30.19,23.8,,
0.576520245,8/26/2016,8,0.62,8.04,24.54,22.38,88.28,7.08,29.35,30.15,1785.75,,
0.222986441,12/2/2016,8,1.00,10,2.77,0.94,85.72,8.24,29.39,30.18,405.75,,
0.453817547,6/28/2017,8,0.14,10,21.30,13.20,58.92,10.24,29.27,30.06,500,,
0.972833361,7/31/2016,12,0.19,10,26.49,19.40,63.00,6.00,29.23,30.05,2271,,
0.70329575,2/27/2016,10,0.00,10,5.27,0.58,69.28,14.40,29.26,30.05,4440,,
0.22245632,5/26/2017,15,0.61,10,25.74,19.20,67.28,13.96,28.95,29.74,2561,,
0.81972702,7/2/2016,15,0.31,10,18.80,13.72,68.00,5.88,29.35,30.14,1078,,
0.58461408,7/12/2017,17,0.00,10,31.18,26.44,74.72,4.84,29.14,29.93,1703.75,,
0.560099654,5/28/2016,16,0.00,10,27.12,19.54,60.88,19.76,29.15,29.94,2734.25,,
0.154816969,6/11/2016,17,0.01,10,32.17,17.95,41.06,10.88,29.19,29.98,1320.75,,
0.259281148,7/30/2016,8,0.75,10,21.05,20.00,87.00,7.00,29.16,29.98,2035.75,,
0.451176523,7/7/2017,15,0.42,10,31.88,22.43,56.04,19.00,29.05,29.84,3190.25,,
0.243614024,12/16/2016,12,1.00,10,-5.45,-11.91,59.04,14.72,29.26,30.05,438.25,,
0.98909974,5/13/2017,13,0.00,10,25.07,9.59,36.28,11.84,29.11,29.9,4713,,
0.652886666,9/3/2016,11,0.39,10,24.57,15.93,58.00,4.08,29.39,30.19,4287.75,,
0.251510489,8/22/2017,16,0.30,10,24.86,17.09,59.92,10.76,29.17,29.96,2774.5,,
0.432583878,6/24/2017,14,0.00,10,24.22,9.04,37.92,16.36,29.27,30.06,1581,,
0.31893927,4/17/2017,7,0.04,10,12.95,7.23,63.36,2.80,29.39,30.19,155.43,,
0.287065357,11/30/2016,8,0.00,10,2.23,0.78,84.84,6.68,28.88,29.66,1466.25,,
0.143466686,2/18/2017,8,0.00,10,8.50,4.50,73.36,6.52,29,29.79,1488.25,,
0.680279775,6/12/2017,17,0.28,10,33.05,19.23,42.40,12.00,29.13,29.92,1946.75,,
0.247527515,5/20/2017,8,1.00,1.76,13.37,13.12,99.11,7.37,29.24,30.04,16.02,,
0.56335246,2/13/2016,8,0.00,10,-13.58,-20.54,55.08,7.48,29.8,30.61,2089.75,,
0.851954026,5/21/2017,13,1.00,10,17.40,10.96,63.48,13.28,29.22,30.01,2723.75,,
0.784798674,1/23/2017,17,1.00,10,4.29,2.86,85.84,9.48,28.98,29.77,0,,
0.269164872,2/10/2016,10,0.28,10,-9.80,-14.84,64.44,14.64,29.3,30.09,3605.75,,
0.892644578,4/6/2016,16,1.00,10,9.39,7.85,88.32,12.04,28.79,29.57,375.25,,
0.984554023,10/22/2017,10,0.83,10,21.04,16.91,77.24,19.84,29.19,29.98,970.5,,
0.925716739,1/24/2017,11,1.00,10,4.44,1.00,75.76,0.00,29.11,29.9,735.25,,
0.38361385,6/12/2016,16,0.00,10,30.47,14.32,34.66,11.00,29.26,30.05,2325.25,,
0.428283534,5/16/2017,12,0.00,10,28.70,14.98,40.44,19.80,29.07,29.86,4697.25,,
0.387643601,7/18/2017,16,0.00,10,30.22,17.04,42.00,4.40,29.27,30.06,2940.25,,
0.674205544,8/21/2017,14,0.00,10,28.80,21.30,64.28,8.28,29.27,30.06,1899.5,,
0.304754303,3/31/2016,11,0.91,10,20.06,16.72,79.52,23.12,28.61,29.39,2343.5,,
0.844505276,1/10/2017,7,1.00,10,4.71,3.24,88.77,21.46,28.91,29.7,6.45,,
0.302659955,9/7/2017,15,0.03,10,21.75,8.43,20.63,11.92,8.53,30.06,3320.5,,
0.320967454,2/24/2017,8,0.28,10,16.45,14.40,84.96,20.36,28.69,29.47,1166,,
0.919424022,4/11/2017,7,1.00,9.88,10.27,8.31,84.08,5.44,29.39,30.19,439,,
0.624331287,8/8/2016,9,0.00,10,24.66,20.44,76.47,4.17,29.24,30.03,2494,,
0.826119023,1/1/2017,16,0.00,10,2.68,-2.10,66.48,6.32,29.31,30.1,72.82,,
0.883123112,1/21/2017,14,0.00,10,16.95,11.42,68.08,12.84,28.72,29.5,2524,,
0.138445887,4/10/2016,10,1.00,9.04,6.36,2.92,78.88,13.48,29.11,29.9,402.5,,
0.621675954,2/8/2016,17,1.00,8.3,-5.43,-7.83,79.22,16.81,29.01,29.8,5.83,,
0.626306329,6/4/2016,14,1.00,9.85,20.81,19.06,89.08,8.58,29.01,29.81,955.25,,
0.72207885,7/23/2017,7,0.71,8.85,25.42,24.94,94.78,7.37,29.06,29.85,289.25,,
0.641814815,5/30/2016,14,0.00,10,30.54,10.51,27.06,4.06,29.2,30,3370.5,,
0.618500481,4/29/2016,13,0.98,7,13.57,8.65,72.77,2.92,29.29,30.08,2369,,
0.387089273,10/24/2017,9,1.00,10,8.80,5.23,78.49,17.04,28.91,29.7,570.5,,
0.106581743,4/11/2016,8,0.83,10,10.01,6.02,74.24,13.84,29.12,29.91,1115,,
0.808638188,10/19/2017,13,0.00,8.4,23.97,11.87,47.20,0.40,29.36,30.16,3945.75,,
0.160263293,12/12/2016,14,0.44,9.96,-1.70,-4.97,21.85,6.40,8.53,30.1,881.25,,
0.33883391,8/20/2017,9,0.28,10,27.15,22.08,72.72,5.36,29.28,30.07,1454,,
0.372186525,3/24/2017,14,0.39,10,24.62,13.61,48.84,23.88,29.18,29.97,4464.5,,
0.573673236,9/18/2017,17,0.55,10,26.70,20.17,66.53,7.60,29.17,29.96,481,,
0.759607586,9/23/2016,6,0.00,7.16,17.18,17.00,93.32,0.20,29.3,30.09,11.58,,
0.406295675,5/6/2017,13,0.43,10,15.13,5.40,51.84,13.60,29.05,29.84,3928.25,,
0.648192569,11/21/2016,13,0.00,10,4.65,-3.84,53.72,3.16,29.49,30.29,3292,,
0.416408739,3/10/2016,8,1.00,8.08,9.10,7.97,89.32,9.40,29.25,30.04,444,,
0.910807595,3/7/2016,9,1.00,8.76,9.73,8.60,90.80,14.76,29.17,29.96,159.6,,
0.777688115,6/15/2016,17,0.17,10,28.94,22.59,59.01,3.99,28.98,29.78,940.25,,
0.294459773,1/6/2017,15,0.99,4.92,-12.68,-16.53,68.16,7.38,29.5,30.3,65.03,,
0.084916961,8/1/2016,7,0.00,4,21.70,20.00,93.00,7.00,29.25,30.07,577.5,,
0.735791047,6/3/2016,17,0.00,10,27.03,9.54,30.59,6.77,29.2,29.99,1170.5,,
0.850320399,10/21/2016,15,0.14,10,13.31,3.36,49.00,10.68,29.34,30.13,3202.25,,
0.447862178,5/28/2017,10,0.89,9.92,23.60,20.00,76.16,6.81,28.96,29.75,3450,,
0.195897032,7/9/2016,7,0.00,10,20.97,18.38,84.12,7.96,29.24,30.03,996,,
0.406229308,5/18/2016,12,0.73,10,18.48,6.83,44.44,6.68,29.4,30.2,3571.25,,
0.332106277,6/16/2016,6,0.00,10,23.63,19.70,78.24,8.32,29.04,29.83,239.5,,
0.751103934,5/15/2016,12,0.14,10,12.51,0.53,43.16,18.72,29.36,30.16,4548,,
0.223030384,2/14/2016,12,1.00,0.78,-7.39,-8.78,86.43,15.46,29.37,30.16,815.25,,
0.021596487,6/13/2016,9,0.00,10,26.28,11.77,39.04,8.44,29.24,30.03,2992.25,,
0.130163478,10/12/2017,15,1.00,10,17.52,14.94,83.64,5.72,29.33,30.12,792,,
0.712576691,9/1/2017,7,0.00,10,13.40,10.99,85.44,15.04,29.31,30.1,446.25,,
0.036222045,9/30/2017,14,0.00,10,21.72,3.40,29.36,6.72,29.53,30.33,4144.25,,
0.553633444,3/20/2016,13,0.83,10,7.12,-4.54,41.60,15.36,29.35,30.14,2112,,
0.636468555,2/4/2017,8,0.00,10,-6.54,-10.16,74.72,5.16,29.61,30.41,864,,
0.88427301,7/26/2016,17,0.00,10,27.28,21.10,65.00,5.00,29.2,30.02,1539,,
0.513672715,5/18/2016,15,0.89,10,19.07,6.32,41.68,4.80,29.36,30.16,2047,,
0.24530578,10/19/2017,14,0.00,10,25.17,12.25,44.92,2.00,29.36,30.16,3474.5,,
0.625593283,2/17/2017,10,0.00,10,14.60,3.50,46.88,15.72,28.97,29.76,4178.5,,
0.3485372,7/31/2017,12,0.16,10,28.25,16.02,45.16,4.40,29.39,30.18,3904.25,,
0.582361381,7/21/2016,11,0.00,10,31.03,26.85,75.00,9.78,29.31,30.11,2804.75,,
0.760666157,3/14/2017,17,0.97,6.24,-3.39,-6.32,79.53,11.96,29.51,30.31,193.75,,
0.90955961,9/9/2017,17,0.00,10,22.35,13.03,53.84,10.24,29.52,30.32,1251.25,,
0.874864332,3/31/2016,8,0.84,10,15.81,14.64,89.35,17.96,28.67,29.45,473.25,,
0.400739325,2/15/2017,8,0.00,10,-0.79,-5.63,68.48,13.80,29.15,29.94,2367,,
0.9374165,7/14/2016,6,0.31,10,21.21,20.00,88.80,7.72,29.16,29.95,300.95,,
0.964649977,3/23/2016,6,0.00,10,12.50,8.47,72.12,15.44,28.97,29.76,0.2,,
0.592986647,9/3/2017,9,0.00,10,23.32,18.83,74.12,4.28,29.27,30.06,2931.5,,
0.153702136,1/24/2017,15,1.00,10,4.83,2.20,78.65,6.59,29.04,29.83,416.25,,
0.92082557,4/4/2017,16,1.00,10,12.77,9.29,78.84,6.92,29.06,29.85,1552.5,,
0.279575415,6/16/2017,15,0.17,10,30.15,20.04,48.99,9.23,29,29.79,0,,
0.702130384,10/26/2017,13,0.00,10,18.08,7.20,49.40,16.72,28.94,29.73,4099.5,,
0.705787512,9/3/2016,13,0.54,10,25.82,14.82,50.08,8.04,29.36,30.16,2919.5,,
0.884373141,4/11/2017,12,0.92,10,12.91,7.02,63.92,8.50,29.45,30.25,2613.75,,
0.820574161,5/22/2016,7,0.00,10,18.85,5.82,42.00,6.20,29.33,30.12,1084.5,,
0.303665697,4/29/2016,6,0.95,2.34,9.76,10.25,96.19,7.92,29.25,30.04,110.08,,
0.086280965,12/9/2016,17,0.08,10,-4.27,-8.28,23.31,8.54,9.35,30.55,0,,
0.966323274,8/1/2017,9,0.00,10,25.91,19.58,60.44,4.28,29.31,30.11,2285.5,,
0.261758301,11/8/2016,12,1.00,3.87,13.42,13.33,95.67,7.55,29.39,30.19,228.5,,
0.887138038,2/19/2017,17,0.00,10,16.15,7.74,52.24,5.44,29.27,30.06,30.03,,
0.654103753,5/21/2016,11,0.00,10,22.77,4.98,30.52,10.56,29.31,30.11,4156.25,,
0.546572738,6/28/2017,13,0.00,10,28.16,16.74,48.96,17.36,29.15,29.94,1489,,
0.811282025,10/30/2016,9,1.00,10,14.82,11.67,82.73,11.23,29.31,30.1,948.25,,
0.695315208,3/28/2017,6,1.00,10,6.19,3.90,85.88,12.28,29.24,30.04,5.73,,
0.637680857,5/21/2016,17,0.00,10,24.27,2.68,23.76,10.96,29.27,30.06,1654.5,,
0.7212441,10/15/2017,13,0.99,10,13.31,6.99,65.76,20.68,29.34,30.13,1895.25,,
0.78721607,4/2/2017,11,0.14,10,13.35,6.34,63.08,15.04,29.31,30.1,3794.75,,
0.842451063,5/15/2016,8,0.14,10,10.40,1.48,53.04,16.68,29.34,30.14,2320.5,,
0.836729969,1/12/2017,13,1.00,8.08,-0.04,-0.64,94.08,11.19,29.36,30.16,754.75,,
0.895219979,6/8/2017,11,0.00,10,25.24,7.90,31.68,6.40,29.22,30.01,4616,,
0.256294771,7/20/2016,10,0.47,10,24.21,4.45,25.75,8.00,29.43,30.23,3022.75,,
0.911970961,7/20/2016,9,0.04,10,26.97,23.74,76.68,5.68,29.42,30.22,2711.25,,
0.429314415,5/5/2016,7,1.00,10,7.21,4.03,77.33,16.81,29.15,29.94,487,,
0.861376692,2/21/2016,8,0.00,10,3.75,1.62,84.12,9.80,29.25,30.04,2279.5,,
0.440085948,7/9/2016,14,0.43,10,26.36,17.62,55.76,8.60,29.27,30.06,3986,,
0.843336631,10/28/2016,14,0.00,10,19.42,14.74,70.80,15.08,29.3,30.09,2874.75,,
0.138251734,7/5/2017,7,0.00,9.8,23.50,21.14,84.76,6.04,29.31,30.11,174.18,,
0.899869077,8/15/2016,10,1.00,6.44,22.57,22.53,97.00,7.70,29.25,30.05,285.25,,
0.780473351,3/31/2016,7,0.98,9.89,15.33,14.40,90.11,16.04,28.69,29.47,70.1,,
0.333443432,4/20/2016,15,0.92,10,18.04,11.26,61.67,13.20,29.21,30,810.75,,
0.442144063,2/11/2016,14,0.00,10,-5.21,-14.10,50.08,3.20,29.51,30.31,3738,,
