DATE,HourlyDewPointTemperature,HourlyPrecipitation,HourlyRelativeHumidity,HourlySkyConditions,HourlyVisibility,HourlyDryBulbTemperature,HourlyWetBulbTemperature
2019-01-16T07:14:00,21,T,88,BKN:07 15 OVC:08 35,1.75,24,23
2019-01-16T07:27:00,21,T,92,SCT:04 15 OVC:08 33,1.75,23,22
2019-01-16T07:35:00,21,T,88,FEW:02 15 OVC:08 29,1.50,24,23
2019-01-16T07:51:00,21,T,88,OVC:08 31,1.50,24,23
2019-01-16T08:20:00,21,T,88,SCT:04 15 OVC:08 33,0.75,24,23
2019-01-16T08:28:00,21,T,88,BKN:07 14 OVC:08 31,1.00,24,23
2019-01-16T08:34:00,22,T,91,BKN:07 14 OVC:08 27,0.75,24,23
2019-01-16T08:51:00,22,T,91,BKN:07 13 OVC:08 20,0.50,24,23
2019-01-16T09:51:00,23,T,92,OVC:08 16,0.50,25,24
2019-01-16T10:30:00,23,T,92,BKN:07 14 OVC:08 25,0.75,25,24
2019-01-16T10:51:00,24,T,89,OVC:08 14,0.75,27,26
2019-01-16T11:12:00,25,T,96,SCT:04 11 OVC:08 17,0.50,26,26
2019-01-16T11:51:00,27,0.03,96,FEW:02 16 BKN:07 23 OVC:08 35,0.75,28,28
2019-01-16T12:02:00,27,T,88,SCT:04 15 BKN:07 28 OVC:08 38,1.00,30,29
2019-01-16T12:07:00,27,T,88,FEW:02 15 BKN:07 30 OVC:08 40,0.75,30,29
2019-01-16T12:21:00,27,0.02,96,BKN:07 13 BKN:07 36 OVC:08 43,1.00,28,28
2019-01-16T12:27:00,27,0.02,92,SCT:04 13 BKN:07 36 OVC:08 43,1.00,29,28
2019-01-16T12:41:00,28,0.04,96,SCT:04 13 BKN:07 25 OVC:08 37,1.00,29,29
2019-01-16T12:46:00,28,0.05,96,SCT:04 15 OVC:08 37,1.25,29,29
2019-01-16T12:51:00,28,0.06,96,SCT:04 15 OVC:08 35,1.25,29,29
2019-01-16T13:27:00,28,0.03,92,BKN:07 47 OVC:08 60,2.00,30,29
2019-01-16T13:51:00,29,0.02,92,FEW:02 38 OVC:08 49,2.50,31,30
2019-01-16T14:07:00,29,,88,BKN:07 50,3.00,32,31
2019-01-16T14:46:00,29,,92,OVC:08 38,2.50,31,30
2019-01-16T14:51:00,29,0.00,88,BKN:07 38 OVC:08 49,2.50,32,31
2019-01-16T15:15:00,29,,82,SCT:04 38 OVC:08 55,3.00,34,32
2019-01-16T15:51:00,30,0.00,85,FEW:02 40 OVC:08 55,3.00,34,32
2019-01-16T16:51:00,29,0.00,92,FEW:02 55 OVC:08 70,2.50,31,30
2019-01-16T17:10:00,27,,88,FEW:02 44 BKN:07 55 OVC:08 70,1.75,30,29
2019-01-16T17:33:00,28,,89,SCT:04 46 BKN:07 60 OVC:08 70,2.50,31,30
2019-01-16T17:40:00,28,,89,FEW:02 46 BKN:07 70 OVC:08 110,3.00,31,30
2019-01-16T17:51:00,29,0.00,92,SCT:04 65 OVC:08 100,3.00,31,30
2019-01-16T18:51:00,28,0.00,92,BKN:07 100,3.00,30,29
2019-01-16T19:51:00,28,0.00,89,SCT:04 70 SCT:04 90 OVC:08 110,3.00,31,30
2019-01-16T20:10:00,26,,92,SCT:04 46 BKN:07 70 OVC:08 110,2.50,28,27
2019-01-16T20:44:00,28,,89,FEW:02 46 BKN:07 80 OVC:08 100,3.00,31,30
2019-01-16T20:51:00,29,0.00,92,BKN:07 80 OVC:08 100,4.00,31,30
2019-01-16T21:51:00,26,0.00,92,BKN:07 75,3.00,28,27
2019-01-16T22:10:00,27,,92,OVC:08 70,2.50,29,28
2019-01-16T22:51:00,26,0.00,92,OVC:08 55,2.50,28,27
2019-01-16T23:06:00,26,,92,BKN:07 55 BKN:07 70 OVC:08 110,3.00,28,27
2019-01-16T23:22:00,25,,92,FEW:02 60 OVC:08 120,2.50,27,26
2019-01-16T23:42:00,24,,92,BKN:07 110,1.75,26,25
2019-01-16T23:51:00,24,0.00,92,SCT:04 100,1.50,26,25
2019-01-16T23:59:00,,,,,,,
2019-01-17T00:43:00,25,,92,SCT:04 55 SCT:04 110,2.00,27,26
2019-01-17T00:51:00,26,0.00,92,FEW:02 55 SCT:04 110,2.50,28,27
2019-01-17T01:02:00,27,,96,SCT:04 110,3.00,28,28
2019-01-17T01:09:00,26,,96,BKN:07 110,2.50,27,27
2019-01-17T01:33:00,26,,89,OVC:08 100,3.00,29,28
2019-01-17T01:51:00,25,0.00,92,SCT:04 49 BKN:07 100 OVC:08 120,3.00,27,26
2019-01-17T01:57:00,25,,92,SCT:04 50 BKN:07 100 BKN:07 120,2.50,27,26
2019-01-17T02:07:00,24,,92,BKN:07 50 OVC:08 100,1.75,26,25
2019-01-17T02:16:00,26,,96,OVC:08 50,2.00,27,27
2019-01-17T02:51:00,25,0.00,92,FEW:02 55 BKN:07 110,2.00,27,26
2019-01-17T03:41:00,28,,92,OVC:08 47,3.00,30,29
2019-01-17T03:51:00,29,0.00,78,OVC:08 49,4.00,35,33
2019-01-17T04:51:00,30,0.00,68,BKN:07 47 OVC:08 60,10.00,40,36
2019-01-17T05:51:00,29,0.00,62,FEW:02 46 OVC:08 65,10.00,41,36
2019-01-17T06:51:00,29,0.00,60,SCT:04 60 OVC:08 80,10.00,42,36
2019-01-17T07:51:00,31,0.01,73,BKN:07 50 OVC:08 70,10.00,39,36
2019-01-17T08:51:00,31,0.00,65,BKN:07 50 OVC:08 65,10.00,42,37
2019-01-17T09:51:00,32,T,65,BKN:07 48 OVC:08 60,10.00,43,38
2019-01-17T10:51:00,33,0.02,83,FEW:02 34 BKN:07 43 OVC:08 50,5.00,38,36
2019-01-17T11:51:00,39,0.03,89,BKN:07 44 OVC:08 50,10.00,42,41
2019-01-17T12:39:00,37,0.04,89,BKN:07 28 OVC:08 35,4.00,40,39
2019-01-17T12:51:00,34,0.07,82,BKN:07 26 OVC:08 35,4.00,39,37
2019-01-17T13:51:00,37,0.04,100,BKN:07 26 OVC:08 34,10.00,37,37
2019-01-17T14:32:00,37,0.08,97,OVC:08 21,2.00,38,38
2019-01-17T14:40:00,,0.10,,OVC:08 19,4.00,37,
2019-01-17T14:48:00,,0.14,,OVC:08 19,2.00V,37,
2019-01-17T14:51:00,,0.19,,OVC:08 19,1.75,37,
2019-01-17T14:58:00,,0.03,,OVC:08 19,2.00,36,
2019-01-17T15:08:00,,0.06,,OVC:08 19,3.00,35,
2019-01-17T15:34:00,,0.10,,FEW:02 17 OVC:08 25,7.00,35,
2019-01-17T15:51:00,,0.07,,BKN:07 31 OVC:08 75,9.00,35,
2019-01-17T16:51:00,,0.01,,FEW:02 28 BKN:07 90 OVC:08 110,10.00,35,
2019-01-17T17:51:00,,0.02,,BKN:07 29 BKN:07 36 OVC:08 60,7.00,34,
2019-01-17T18:06:00,,0.01,,FEW:02 28 BKN:07 34 OVC:08 49,9.00,35,
2019-01-17T18:21:00,,0.03,,FEW:02 15 BKN:07 26 OVC:08 34,7.00,35,
2019-01-17T18:45:00,,0.05,,BKN:07 14 OVC:08 20,10.00,36,
2019-01-17T18:51:00,,0.04,,BKN:07 14 BKN:07 20 OVC:08 42,10.00,36,
2019-01-17T19:05:00,,T,,FEW:02 12 BKN:07 26 OVC:08 42,10.00,36,
2019-01-17T19:12:00,,T,,FEW:02 15 BKN:07 38 OVC:08 45,10.00,36,
2019-01-17T19:42:00,,T,,BKN:07 21 OVC:08 70,10.00,35,
2019-01-17T19:51:00,,0.02,,BKN:07 19 BKN:07 24 OVC:08 65,8.00,34,
2019-01-17T20:18:00,,0.03,,OVC:08 15,2.00,33,
2019-01-17T20:28:00,,0.05,,OVC:08 15,4.00,33,
2019-01-17T20:39:00,,0.06,,FEW:02 4 OVC:08 15,3.00,32,
2019-01-17T20:51:00,,0.08,,FEW:02 4 OVC:08 15,5.00,33,
2019-01-17T21:05:00,,0.02,,SCT:04 10 OVC:08 13,3.00,33,
2019-01-17T21:14:00,,0.04,,OVC:08 12,2.50,33,
2019-01-17T21:20:00,,0.05,,OVC:08 14,4.00,33,
2019-01-17T21:25:00,,0.05,,FEW:02 10 OVC:08 16,6.00,33,
2019-01-17T21:42:00,,0.07,,BKN:07 13 OVC:08 23,10.00,35,
2019-01-17T21:51:00,,0.06,,BKN:07 14 OVC:08 25,10.00,35,
2019-01-17T22:13:00,,0.02,,SCT:04 14 OVC:08 70,10.00,36,
2019-01-17T22:22:00,,0.02,,FEW:02 13 BKN:07 26 OVC:08 70,10.00,35,
2019-01-17T22:30:00,,0.03,,SCT:04 27 BKN:07 60 OVC:08 80,10.00,35,
2019-01-17T22:51:00,,0.03,,FEW:02 27 BKN:07 50 OVC:08 80,10.00,35,
2019-01-17T23:51:00,,0.00,,BKN:07 34 OVC:08 65,10.00,33,
2019-01-17T23:59:00,,,,,,,
2019-01-18T00:51:00,,0.00,,FEW:02 29 OVC:08 60,10.00,33,
2019-01-18T01:25:00,,0.01,,BKN:07 20 OVC:08 38,10.00,34,
2019-01-18T01:45:00,,0.01,,SCT:04 19 OVC:08 33,10.00,33,
2019-01-18T01:51:00,,0.01,,FEW:02 19 BKN:07 33 OVC:08 50,10.00,34,
2019-01-18T02:42:00,,T,,FEW:02 16 BKN:07 28 OVC:08 60,9.00,34,
2019-01-18T02:49:00,,,,FEW:02 16 BKN:07 32 OVC:08 60,9.00,34,
2019-01-18T02:51:00,,T,,FEW:02 16 BKN:07 29 OVC:08 60,10.00,33,
2019-01-18T03:15:00,,,,SCT:04 29 BKN:07 45 OVC:08 60,10.00,34,
2019-01-18T03:51:00,,0.00,,OVC:08 36,10.00,34,
2019-01-18T04:09:00,,T,,BKN:07 25 OVC:08 34,9.00,34,
2019-01-18T04:36:00,,T,,FEW:02 20 SCT:04 27 OVC:08 37,9.00,34,
2019-01-18T04:49:00,,,,BKN:07 27 OVC:08 34,5.00,34,
2019-01-18T04:51:00,,T,,BKN:07 27 OVC:08 36,4.00,34,
2019-01-18T04:58:00,,T,,BKN:07 22 BKN:07 27 OVC:08 32,2.00,33,
2019-01-18T05:14:00,,T,,BKN:07 20 BKN:07 26 OVC:08 36,3.00,33,
2019-01-18T05:22:00,,T,,SCT:04 20 BKN:07 28 OVC:08 35,2.50,33,
2019-01-18T05:51:00,,T,,BKN:07 26 OVC:08 32,2.50,33,
2019-01-18T05:59:00,,T,,OVC:08 28,3.00,33,
2019-01-18T06:51:00,,T,,BKN:07 26 OVC:08 31,9.00,33,
2019-01-18T07:14:00,,T,,SCT:04 27 BKN:07 35 OVC:08 42,9.00,33,
2019-01-18T07:51:00,,T,,SCT:04 27 OVC:08 37,10.00,33,
2019-01-18T08:51:00,,0.00,,OVC:08 37,10.00,34,
2019-01-18T09:51:00,29,T,82,OVC:08 32,9.00,34,32
2019-01-18T10:51:00,29,0.00,78,OVC:08 34,10.00,35,33
2019-01-18T11:51:00,28,0.00,73,SCT:04 33 OVC:08 50,10.00,36,33
2019-01-18T12:51:00,29,0.00,76,BKN:07 34 OVC:08 46,10.00,36,33
2019-01-18T13:41:00,29,,78,BKN:07 28 OVC:08 39,10.00,35,33
2019-01-18T13:49:00,28,,75,BKN:07 30 OVC:08 37,10.00,36,33
2019-01-18T13:51:00,28,0.00,76,BKN:07 30 OVC:08 35,10.00,35,32
2019-01-18T14:51:00,27,0.00,70,SCT:04 30 OVC:08 39,10.00,36,32
2019-01-18T15:51:00,27,0.00,72,BKN:07 30 OVC:08 39,10.00,35,32
2019-01-18T16:51:00,28,0.00,76,OVC:08 39,10.00,35,32
2019-01-18T17:51:00,28,0.00,76,SCT:04 43,10.00,35,32
2019-01-18T18:51:00,28,0.00,82,CLR:00,10.00,33,31
2019-01-18T19:51:00,26,0.00,89,CLR:00,10.00,29,28
2019-01-18T20:51:00,23,0.00,88,CLR:00,10.00,26,25
2019-01-18T21:51:00,23,0.00,85,CLR:00,10.00,27,26
2019-01-18T22:51:00,22,0.00,88,SCT:04 44,10.00,25,24
2019-01-18T23:51:00,23,0.00,96,FEW:02 38,10.00,24,24
2019-01-18T23:59:00,,,,,,,
2019-01-19T00:51:00,21,0.00,92,CLR:00,10.00,23,22
2019-01-19T01:51:00,19,0.00,92,CLR:00,10.00,21,20
2019-01-19T02:51:00,18,0.00,92,CLR:00,10.00,20,19
2019-01-19T03:51:00,17,0.00,89,FEW:02 49 BKN:07 100,10.00,20,19
2019-01-19T04:51:00,19,0.00,89,OVC:08 90,10.00,22,21
2019-01-19T05:51:00,20,0.00,88,FEW:02 46 OVC:08 55,10.00,23,22
2019-01-19T06:51:00,22,0.00,91,OVC:08 55,10.00,24,23
2019-01-19T07:51:00,23,T,85,OVC:08 41,8.00,27,26
2019-01-19T08:07:00,23,T,85,OVC:08 33,2.00,27,26
2019-01-19T08:14:00,23,T,88,OVC:08 31,1.75,26,25
2019-01-19T08:23:00,24,T,89,OVC:08 29,1.50,27,26
2019-01-19T08:32:00,25,T,96,BKN:07 33 OVC:08 50,1.75,26,26
2019-01-19T08:37:00,24,T,92,BKN:07 33 OVC:08 55,2.50,26,25
2019-01-19T08:44:00,24,T,92,BKN:07 39 OVC:08 55,3.00,26,25
2019-01-19T08:51:00,24,T,92,BKN:07 43 OVC:08 50,3.00,26,25
2019-01-19T09:00:00,24,T,92,BKN:07 45 OVC:08 60,2.50,26,25
2019-01-19T09:11:00,25,T,92,BKN:07 47 OVC:08 60,3.00,27,26
2019-01-19T09:32:00,26,T,92,BKN:07 41 OVC:08 50,2.50,28,27
2019-01-19T09:45:00,25,T,92,BKN:07 45 OVC:08 55,3.00,27,26
2019-01-19T09:51:00,26,T,92,BKN:07 45 OVC:08 55,3.00,28,27
2019-01-19T10:51:00,27,0.01,92,BKN:07 43 OVC:08 55,5.00,29,28
2019-01-19T11:51:00,28,0.00,85,BKN:07 42 OVC:08 50,6.00,32,30
2019-01-19T12:51:00,29,0.00,88,BKN:07 39 OVC:08 50,8.00,32,31
2019-01-19T13:11:00,29,,88,FEW:02 9 OVC:08 38,8.00,32,31
2019-01-19T13:51:00,29,0.00,88,SCT:04 27 OVC:08 38,8.00,32,31
2019-01-19T14:07:00,29,,88,BKN:07 29 OVC:08 38,8.00,32,31
2019-01-19T14:14:00,29,,85,FEW:02 27 OVC:08 36,8.00,33,31
2019-01-19T14:51:00,30,T,89,OVC:08 33,4.00,33,32
2019-01-19T15:51:00,29,0.00,85,SCT:04 27 OVC:08 35,9.00,33,31
2019-01-19T16:51:00,30,0.00,92,OVC:08 34,5.00,32,31
2019-01-19T17:51:00,30,0.00,92,SCT:04 31 OVC:08 42,5.00,32,31
2019-01-19T18:51:00,30,0.00,92,OVC:08 37,5.00,32,31
2019-01-19T19:51:00,30,0.00,92,OVC:08 34,4.00,32,31
2019-01-19T20:51:00,30,0.00,89,OVC:08 35,5.00,33,32
2019-01-19T21:51:00,30,0.00,92,OVC:08 40,4.00,32,31
2019-01-19T22:51:00,30,0.00,92,OVC:08 41,4.00,32,31
2019-01-19T23:51:00,30,0.00,92,OVC:08 41,4.00,32,31
2019-01-19T23:59:00,,,,,,,
2019-01-20T00:51:00,30,0.00,92,OVC:08 44,4.00,32,31
2019-01-20T01:51:00,31,0.00,96,OVC:08 60,2.50,32,32
2019-01-20T01:57:00,30,,92,BKN:07 60,3.00,32,31
2019-01-20T02:04:00,30,,96,BKN:07 60 BKN:07 80,2.50,31,31
2019-01-20T02:30:00,29,,92,BKN:07 60 OVC:08 80,1.75,31,30
2019-01-20T02:51:00,29,0.00,92,BKN:07 60,1.75,31,30
2019-01-20T03:20:00,30,,96,BKN:07 50,2.00,31,31
2019-01-20T03:51:00,30,0.00,92,OVC:08 55,2.50,32,31
2019-01-20T03:59:00,30,,92,OVC:08 55,3.00,32,31
2019-01-20T04:10:00,30,,96,OVC:08 55,2.50,31,31
2019-01-20T04:51:00,30,0.00,96,BKN:07 55,2.50,31,31
2019-01-20T05:10:00,30,,96,CLR:00,3.00,31,31
2019-01-20T05:19:00,29,,92,CLR:00,2.50,31,30
2019-01-20T05:33:00,29,,96,CLR:00,1.50,30,30
2019-01-20T05:51:00,28,0.00,92,FEW:02 50,1.25,30,29
2019-01-20T05:59:00,27,,96,FEW:02 3 SCT:04 50,0.50,28,28
2019-01-20T06:29:00,27,,96,VV:09 3,0.50,28,28
2019-01-20T06:51:00,25,0.00,96,VV:09 2,0.25,26,26
2019-01-20T07:14:00,25,,96,SCT:04 1,1.25,26,26
2019-01-20T07:35:00,26,,92,CLR:00,2.00,28,27
2019-01-20T07:44:00,26,,96,CLR:00,1.50,27,27
2019-01-20T07:51:00,24,0.00,96,CLR:00,1.00,25,25
2019-01-20T07:57:00,23,,96,VV:09 3,0.75,24,24
2019-01-20T08:51:00,23,0.00,96,VV:09 3,0.25,24,24
2019-01-20T09:08:00,24,,96,FEW:02 3,2.00,25,25
2019-01-20T09:15:00,25,,96,CLR:00,4.00,26,26
2019-01-20T09:49:00,27,,100,CLR:00,2.50,27,27
2019-01-20T09:51:00,25,0.00,96,CLR:00,2.50,26,26
2019-01-20T10:02:00,25,,92,CLR:00,3.00,27,26
2019-01-20T10:28:00,27,,96,CLR:00,2.50,28,28
2019-01-20T10:51:00,27,0.00,96,CLR:00,2.00,28,28
2019-01-20T11:34:00,28,,92,CLR:00,3.00,30,29
2019-01-20T11:43:00,28,,96,CLR:00,2.50,29,29
2019-01-20T11:48:00,28,,93,CLR:00,3.00,30,29
2019-01-20T11:51:00,29,0.00,96,CLR:00,3.00,30,30
2019-01-20T12:31:00,30,,92,CLR:00,2.50,32,31
2019-01-20T12:38:00,30,,89,CLR:00,3.00,33,32
2019-01-20T12:51:00,30,0.00,92,CLR:00,3.00,32,31
2019-01-20T13:51:00,31,0.00,82,CLR:00,5.00,36,34
2019-01-20T14:51:00,30,0.00,85,CLR:00,4.00,34,32
2019-01-20T15:51:00,30,0.00,76,CLR:00,8.00,37,34
2019-01-20T16:51:00,30,0.00,82,FEW:02 110,9.00,35,33
2019-01-20T17:51:00,29,0.00,85,CLR:00,7.00,33,31
2019-01-20T18:51:00,30,0.00,85,BKN:07 120,9.00,34,32
2019-01-20T19:51:00,28,0.00,85,SCT:04 110,9.00,32,30
2019-01-20T20:51:00,28,0.00,82,OVC:08 110,9.00,33,31
2019-01-20T21:51:00,27,0.00,88,FEW:02 100,6.00,30,29
2019-01-20T22:51:00,26,0.00,92,BKN:07 100,5.00,28,27
2019-01-20T23:51:00,27,0.00,85,OVC:08 100,7.00,31,29
2019-01-20T23:59:00,,,,,,,
2019-01-21T00:51:00,28,0.00,85,OVC:08 70,7.00,32,30
2019-01-21T01:51:00,29,0.01,82,OVC:08 35,8.00,34,32
2019-01-21T02:09:00,30,T,85,BKN:07 29 OVC:08 35,7.00,34,32
2019-01-21T02:51:00,31,0.02,82,FEW:02 22 OVC:08 28,9.00,36,34
2019-01-21T03:51:00,32,0.04,92,BKN:07 16 OVC:08 21,6.00,34,33
2019-01-21T04:35:00,31,0.04,92,BKN:07 12 OVC:08 17,5.00,33,32
2019-01-21T04:42:00,31,0.04,92,BKN:07 9 BKN:07 13 OVC:08 18,2.50,33,32
2019-01-21T04:49:00,30,,93,BKN:07 9 OVC:08 13,1.75,32,31
2019-01-21T04:51:00,31,0.03,96,BKN:07 9 OVC:08 13,1.75,32,32
2019-01-21T05:25:00,31,0.01,96,OVC:08 10,1.25,32,32
2019-01-21T05:35:00,31,0.01,96,SCT:04 5 OVC:08 12,1.00,32,32
2019-01-21T05:38:00,31,0.01,96,BKN:07 5 OVC:08 12,0.75,32,32
2019-01-21T05:51:00,31,0.02,96,OVC:08 5,0.75,32,32
2019-01-21T05:57:00,31,T,96,VV:09 4,0.75,32,32
2019-01-21T06:13:00,31,T,96,VV:09 5,0.75,32,32
2019-01-21T06:19:00,31,T,96,VV:09 6,0.75,32,32
2019-01-21T06:41:00,31,T,96,FEW:02 4 OVC:08 10,1.00,32,32
2019-01-21T06:51:00,31,T,96,FEW:02 6 OVC:08 12,1.75,32,32
2019-01-21T06:58:00,31,T,96,OVC:08 14,2.50,32,32
2019-01-21T07:04:00,31,T,96,OVC:08 16,2.50,32,32
2019-01-21T07:12:00,31,0.01,96,OVC:08 18,3.00,32,32
2019-01-21T07:49:00,30,0.01,87,BKN:07 31 OVC:08 47,10.00,34,32
2019-01-21T07:51:00,31,0.01,89,OVC:08 31,10.00,34,33
2019-01-21T08:51:00,31,0.02,92,BKN:07 35 OVC:08 42,7.00,33,32
2019-01-21T09:36:00,31,0.02,92,FEW:02 18 BKN:07 23 OVC:08 41,5.00,33,32
2019-01-21T09:51:00,30,0.02,89,OVC:08 21,7.00,33,32
2019-01-21T10:41:00,29,0.03,85,BKN:07 22 BKN:07 28 OVC:08 34,2.50,33,31
2019-01-21T10:49:00,28,,81,BKN:07 22 OVC:08 32,3.00,34,32
2019-01-21T10:51:00,28,0.04,82,BKN:07 23 OVC:08 32,2.00,33,31
2019-01-21T10:57:00,28,0.01,82,BKN:07 19 BKN:07 25 OVC:08 32,1.00,33,31
2019-01-21T11:03:00,28,0.01,85,BKN:07 17 BKN:07 23 OVC:08 30,0.75,32,30
2019-01-21T11:13:00,28,0.02,85,BKN:07 13 OVC:08 23,0.50,32,30
2019-01-21T11:30:00,27,0.02,82,BKN:07 13 BKN:07 30 OVC:08 37,1.25,32,30
2019-01-21T11:39:00,28,0.03,85,BKN:07 17 BKN:07 30 OVC:08 39,1.50,32,30
2019-01-21T11:51:00,28,0.03,85,SCT:04 25 OVC:08 33,1.25,32,30
2019-01-21T11:59:00,28,0.01,85,BKN:07 28 OVC:08 36,2.00,32,30
2019-01-21T12:06:00,27,0.01,82,BKN:07 33 OVC:08 45,3.00,32,30
2019-01-21T12:44:00,27,0.03,82,SCT:04 30 BKN:07 36 OVC:08 47,2.00,32,30
2019-01-21T12:48:00,27,0.04,80,BKN:07 28 BKN:07 36 OVC:08 43,1.50,32,30
2019-01-21T12:51:00,27,0.03,82,BKN:07 28 OVC:08 36,1.50,32,30
2019-01-21T12:59:00,27,T,82,SCT:04 30 BKN:07 34 OVC:08 41,2.00,32,30
2019-01-21T13:06:00,27,T,82,SCT:04 29 BKN:07 37 OVC:08 45,5.00,32,30
2019-01-21T13:31:00,25,0.02,72,BKN:07 25 BKN:07 35 OVC:08 46,8.00,33,30
2019-01-21T13:51:00,25,0.04,72,BKN:07 27 OVC:08 40,10.00,33,30
2019-01-21T13:59:00,25,0.01,72,FEW:02 27 BKN:07 43 OVC:08 50,10.00,33,30
2019-01-21T14:51:00,24,0.00,70,OVC:08 40,10.00,33,29
2019-01-21T15:51:00,23,0.00,69,BKN:07 44 OVC:08 50,10.00,32,29
2019-01-21T16:51:00,23,0.00,69,OVC:08 49,10.00,32,29
2019-01-21T17:51:00,22,0.00,69,OVC:08 55,10.00,31,28
2019-01-21T18:51:00,21,0.00,78,SCT:04 65,10.00,27,25
2019-01-21T19:51:00,19,0.00,75,BKN:07 60,10.00,26,24
2019-01-21T20:51:00,19,0.00,69,BKN:07 60 OVC:08 80,10.00,28,25
2019-01-21T21:51:00,17,0.00,69,BKN:07 65 OVC:08 80,10.00,26,23
2019-01-21T22:51:00,15,0.00,75,FEW:02 50 OVC:08 80,10.00,22,20
2019-01-21T23:51:00,14,0.00,68,SCT:04 70,10.00,23,20
2019-01-21T23:59:00,,,,,,,
2019-01-22T00:51:00,11,0.00,74,CLR:00,10.00,18,16
2019-01-22T01:51:00,11,0.00,68,CLR:00,10.00,20,17
2019-01-22T02:51:00,10,0.00,74,CLR:00,10.00,17,15
2019-01-22T03:51:00,9,0.00,77,CLR:00,10.00,15,13
2019-01-22T04:51:00,10,0.00,80,BKN:07 50,10.00,15,14
2019-01-22T05:51:00,10,0.00,80,OVC:08 49,10.00,15,14
2019-01-22T06:51:00,12,0.00,77,OVC:08 48,10.00,18,16
2019-01-22T07:51:00,9,0.00,77,CLR:00,10.00,15,13
2019-01-22T08:51:00,9,0.00,70,FEW:02 47,10.00,17,15
2019-01-22T09:51:00,13,0.00,77,CLR:00,10.00,19,17
2019-01-22T10:51:00,13,0.00,77,CLR:00,10.00,19,17
2019-01-22T11:51:00,14,0.00,74,CLR:00,10.00,21,19
2019-01-22T12:51:00,14,0.00,63,CLR:00,10.00,25,21
2019-01-22T13:44:00,15,,68,CLR:00,2.50,24,21
2019-01-22T13:49:00,14,,63,CLR:00,7.00,25,21
2019-01-22T13:51:00,14,0.00,63,CLR:00,10.00,25,21
2019-01-22T14:51:00,15,0.00,68,CLR:00,10.00,24,21
2019-01-22T15:51:00,14,0.00,68,CLR:00,10.00,23,20
2019-01-22T16:51:00,13,0.00,65,CLR:00,10.00,23,20
2019-01-22T17:51:00,14,0.00,74,SCT:04 90,10.00,21,19
2019-01-22T18:51:00,12,0.00,74,FEW:02 100,10.00,19,17
2019-01-22T19:51:00,10,0.00,84,CLR:00,10.00,14,13
2019-01-22T20:51:00,11,0.00,80,CLR:00,10.00,16,15
2019-01-22T21:51:00,6,0.00,84,CLR:00,10.00,10,9
2019-01-22T22:51:00,8,0.00,84,CLR:00,10.00,12,11
2019-01-22T23:51:00,9,0.00,84,OVC:08 100,10.00,13,12
2019-01-22T23:59:00,,,,,,,
2019-01-23T00:51:00,7,0.00,80,FEW:02 60 BKN:07 75,10.00,12,11
2019-01-23T01:51:00,7,0.00,84,BKN:07 60,10.00,11,10
2019-01-23T02:51:00,8,0.00,92,CLR:00,9.00,10,9
2019-01-23T03:51:00,9,0.00,87,OVC:08 60,10.00,12,11
2019-01-23T04:51:00,11,0.00,84,OVC:08 75,10.00,15,14
2019-01-23T05:51:00,12,0.00,80,OVC:08 50,10.00,17,16
2019-01-23T06:42:00,13,T,84,OVC:08 29,2.50,17,16
2019-01-23T06:51:00,13,T,84,OVC:08 27,2.50,17,16
2019-01-23T06:56:00,13,T,84,BKN:07 27 OVC:08 37,3.00,17,16
2019-01-23T07:10:00,13,T,84,SCT:04 32 BKN:07 60,7.00,17,16
2019-01-23T07:51:00,14,T,88,OVC:08 60,10.00,17,16
2019-01-23T08:51:00,15,0.00,84,OVC:08 50,10.00,19,18
2019-01-23T09:51:00,16,0.00,85,OVC:08 46,8.00,20,19
2019-01-23T10:51:00,18,0.00,77,OVC:08 42,7.00,24,22
2019-01-23T11:51:00,19,T,78,OVC:08 44,8.00,25,23
2019-01-23T12:51:00,19,0.00,75,OVC:08 46,9.00,26,24
2019-01-23T13:51:00,18,0.00,71,OVC:08 46,10.00,26,23
2019-01-23T14:51:00,19,0.00,72,OVC:08 47,10.00,27,24
2019-01-23T15:51:00,19,0.00,72,OVC:08 47,10.00,27,24
2019-01-23T16:51:00,19,T,69,OVC:08 45,8.00,28,25
2019-01-23T17:51:00,19,T,72,OVC:08 44,10.00,27,24
2019-01-23T18:51:00,20,0.00,72,OVC:08 40,10.00,28,25
2019-01-23T19:51:00,19,0.00,69,OVC:08 39,10.00,28,25
2019-01-23T20:51:00,21,T,78,OVC:08 40,5.00,27,25
2019-01-23T21:51:00,22,T,81,OVC:08 31,10.00,27,25
2019-01-23T22:38:00,23,,88,OVC:08 29,9.00,26,25
2019-01-23T22:51:00,23,0.00,85,OVC:08 29,9.00,27,26
2019-01-23T23:51:00,23,0.00,85,OVC:08 26,9.00,27,26
2019-01-23T23:59:00,,,,,,,
2019-01-24T00:51:00,23,0.00,85,OVC:08 27,8.00,27,26
2019-01-24T01:51:00,22,0.00,81,OVC:08 26,8.00,27,25
2019-01-24T02:51:00,22,0.00,81,OVC:08 28,8.00,27,25
2019-01-24T03:21:00,22,,81,OVC:08 30,8.00,27,25
2019-01-24T03:51:00,23,0.00,81,OVC:08 32,7.00,28,26
2019-01-24T04:51:00,24,0.00,89,BKN:07 30 OVC:08 38,6.00,27,26
2019-01-24T05:51:00,23,0.00,85,FEW:02 28 OVC:08 45,6.00,27,26
